0.061690;0.325756
0.061690;0.325756
0.032045;0.355401
0.066683;0.355401
0.066683;0.355401
0.066683;0.355401
0.096328;0.325756
0.066683;0.355401
0.096328;0.282006
0.096328;0.325756
0.096328;0.325756
0.066683;0.355401
0.096328;0.282006
0.066683;0.311651
0.123754;0.254581
0.096328;0.325756
