-0.051680,-0.183241
-0.071767,-0.210666
-0.055863,-0.210666
-0.055863,-0.198074
-0.077577,-0.198074
-0.077577,-0.198074
-0.077577,-0.198074
-0.077577,-0.198074
-0.077577,-0.198074
-0.077577,-0.198074
