13 9 202121:48
-94
-94
-94
-94
-94
-94
-93
-93
-94
-93
-93
-93
-94
-93
-94
-94
-93
-93
-93
-93
-94
-94
-94
-94
-94
-94
-94
-94
-93
-93
-95
-95
-94
-94
-95
-95
-95
-95
-94
-94
-94
-93
-94
-94
-94
-94
-96
-96
