13 9 202121:47
-95
-95
-96
-96
-96
-96
-96
-96
-95
-95
-95
-95
-96
-96
-96
-96
-96
-96
-96
-96
-96
-96
-95
-94
-95
-95
-95
-95
-96
-96
-96
-96
-96
-96
-96
-95
-96
-96
-96
-96
-96
-96
-96
-96
